time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2024-03-23 06:13:08.096 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260869816320,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:14:08.103 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260866576384,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:15:08.109 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260862701568,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , ,1,17,13194240,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:16:08.118 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260860370944,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:17:08.121 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260858085376,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:18:08.129 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260858961920,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 06:19:08.134 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260850749440,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 08:20:42.566 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260856225792,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 11:23:45.907 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260872646656,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:05:58.887 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260857987072,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:06:58.893 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260852752384,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,14242816,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:07:58.905 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260849176576,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,15291392,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:19:19.705 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260854992896,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16339968,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:19:42.526 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260846436352,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711174147818, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17388544,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:19:45.929 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260846034944,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711203585689, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,27262976,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:20:13.661 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260846034944,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711203585689, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 14:29:49.312 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260845912064,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204189064, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,27262976,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:29:50.563 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260845912064,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204189064, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,27262976,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:30:26.181 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260855250944,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204225937, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:30:50.546 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260859056128,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204225937, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 14:31:29.582 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260848979968,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204289342, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:32:29.589 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260842659840,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204289342, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 14:33:29.594 UTC, ,125,3165389,1312,19312,224, ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260836323328,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204289342, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:34:08.932 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260834299904,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204289342, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:37:49.562 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260832903168,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204669314, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400, , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:37:50.791 UTC, ,125,3160389,1184,14536, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260832903168,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204669314, , , , ,3145728,5203, , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,2087,2, , , , , , , , , , ,26214400, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:37:54.846 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260832903168,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204674598, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400, , , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 14:38:08.387 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260832903168,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711204674598, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:34:49.926 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260755005440,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222489646, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:35:28.764 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260754870272,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222489646, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:36:29.651 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260754608128,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222589406, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:37:08.496 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260755824640,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222589406, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,29360128,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:37:11.560 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260755632128,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222631317, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:38:11.568 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260755509248,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222631317, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:38:39.876 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260754960384,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222631317, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:38:43.472 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260754587648,-1,-1, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222723207, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:39:43.480 UTC, ,125,3165389,1312,19312,224, ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260698443776,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222723207, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
2024-03-23 19:40:32.413 UTC, ,125,3165165,1312,19312, , ,4, , , , , , , , , , , ,4,4, , , ,3,1,5, , , , , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260698247168,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711222723207, , , , ,3145728,5203, , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,30408704,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:46:47.569 UTC, ,125,3160389,1184,14536, , ,3, ,24,3,0.13, , , , , , , ,3,3, ,2, ,2,1,5, ,26,12, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260751028224,30,30, , , , , ,1,73, , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223207325, , , , ,3145728,5203, , ,20,0, , , ,2, , , ,3, , , , ,20, ,2048,1, , , , ,101079,31, , , , , , , , , , ,26214400,1, , , , , , ,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2024-03-23 19:47:05.906 UTC, ,125,3165165,1312,19312, , ,4, ,5,1,0.20, , , , , , , ,4,4, , , ,3,1,5, ,5,4, , , , , , , , , , , , , ,5203,4, ,4165, , , , ,5248,260751028224,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5248, ,1711223207325, , , , ,3145728,5203, , ,6,0, , , ,1, , , ,3, , , , ,6,1, , , , , , ,6315,7, , , , , , , , , , ,30408704,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , 
